2811,Fir Street,Washington,DC,20510-0001,NULL,9/17/2008
2813,The Highlands,Atlanta,GA,30026,NULL,9/19/2008
2815,James Road,Springfield,IL,62700,NULL,9/21/2008
2817,Larch Mont Road,Boston,MA,02138-7190,NULL,9/23/2008
2819,New Pike Road,Trenton,NJ,8600,NULL,9/25/2008
2821,Pine Place,Albany,NY,12200-2837,NULL,9/27/2008
2823,Race Track Road,Harrisburg,PA,17100,NULL,9/29/2008
2825,Tamarack Road,Salt Lake City,UT,84100,NULL,10/1/2008
2827,Valley Road,Olympia,WA,98507,NULL,10/3/2008
2829,Apple Lane,Juneau,AK,99801,NULL,10/5/2008
2831,Cannery Row,Phoenix,AZ,85011,NULL,10/7/2008
2833,Elm Street,Denver,CO,80201,NULL,10/9/2008
2835,Goshen Road,Tallahassee,FL,32301,NULL,10/11/2008
2837,Island Drive,Honolulu,HI,96800-3017,NULL,10/13/2008
2839,King Street,Baton Rouge,LA,70800,NULL,10/15/2008
2841,Maple Street,Annapolis,MD,21400,NULL,10/17/2008
2843,Oak Drive,Carson City,NV,89701,NULL,10/19/2008
2845,Queen Ann Drive,Salem,OR,97301,NULL,10/21/2008
2847,Stoney Way,Austin,TX,73301,NULL,10/23/2008
2849,University Lane,Richmond,VA,23173-1823,NULL,10/25/2008
2851,Willow Road,Charleston,WV,25300,NULL,10/27/2008
2853,Bowery Estates,Montgomery,AL,36100,NULL,10/29/2008
2855,Dogwood Drive,Sacramento,CA,94203,NULL,10/31/2008
2857,Fir Street,Washington,DC,20510-0001,NULL,11/2/2008
2859,The Highlands,Atlanta,GA,30026,NULL,11/4/2008
2861,James Road,Springfield,IL,62700,NULL,11/6/2008
2863,Larch Mont Road,Boston,MA,02138-7190,NULL,11/8/2008
2865,New Pike Road,Trenton,NJ,8600,NULL,11/10/2008
2867,Pine Place,Albany,NY,12200-2837,NULL,11/12/2008
2869,Race Track Road,Harrisburg,PA,17100,NULL,11/14/2008
2871,Tamarack Road,Salt Lake City,UT,84100,NULL,11/16/2008
2873,Valley Road,Olympia,WA,98507,NULL,11/18/2008
2875,Apple Lane,Juneau,AK,99801,NULL,11/20/2008
2877,Cannery Row,Phoenix,AZ,85011,NULL,11/22/2008
2879,Elm Street,Denver,CO,80201,NULL,11/24/2008
2881,Goshen Road,Tallahassee,FL,32301,NULL,11/26/2008
2883,Island Drive,Honolulu,HI,96800-3017,NULL,11/28/2008
2885,King Street,Baton Rouge,LA,70800,NULL,11/30/2008
2887,Maple Street,Annapolis,MD,21400,NULL,12/2/2008
2889,Oak Drive,Carson City,NV,89701,NULL,12/4/2008
2891,Queen Ann Drive,Salem,OR,97301,NULL,12/6/2008
2893,Stoney Way,Austin,TX,73301,NULL,12/8/2008
2895,University Lane,Richmond,VA,23173-1823,NULL,12/10/2008
2897,Willow Road,Charleston,WV,25300,NULL,12/12/2008
2899,Bowery Estates,Montgomery,AL,36100,NULL,12/14/2008
2901,Dogwood Drive,Sacramento,CA,94203,NULL,12/16/2008
2903,Fir Street,Washington,DC,20510-0001,NULL,12/18/2008
2905,The Highlands,Atlanta,GA,30026,NULL,12/20/2008
2907,James Road,Springfield,IL,62700,NULL,12/22/2008
2909,Larch Mont Road,Boston,MA,02138-7190,NULL,12/24/2008
2911,New Pike Road,Trenton,NJ,8600,NULL,12/26/2008
2913,Pine Place,Albany,NY,12200-2837,NULL,12/28/2008
2915,Race Track Road,Harrisburg,PA,17100,NULL,12/30/2008
2917,Tamarack Road,Salt Lake City,UT,84100,NULL,1/1/2009
2919,Valley Road,Olympia,WA,98507,NULL,1/3/2009
2921,Apple Lane,Juneau,AK,99801,NULL,1/6/2008
2923,Cannery Row,Phoenix,AZ,85011,NULL,1/8/2008
2925,Elm Street,Denver,CO,80201,NULL,1/10/2008
2927,Goshen Road,Tallahassee,FL,32301,NULL,1/12/2008
2929,Island Drive,Honolulu,HI,96800-3017,NULL,1/14/2008
2931,King Street,Baton Rouge,LA,70800,NULL,1/16/2008
2933,Maple Street,Annapolis,MD,21400,NULL,1/18/2008
2935,Oak Drive,Carson City,NV,89701,NULL,1/20/2008
2937,Queen Ann Drive,Salem,OR,97301,NULL,1/22/2008
2939,Stoney Way,Austin,TX,73301,NULL,1/24/2008
2941,University Lane,Richmond,VA,23173-1823,NULL,1/26/2008
2943,Willow Road,Charleston,WV,25300,NULL,1/28/2008
2945,Bowery Estates,Montgomery,AL,36100,NULL,1/30/2008
2947,Dogwood Drive,Sacramento,CA,94203,NULL,2/1/2008
2949,Fir Street,Washington,DC,20510-0001,NULL,2/3/2008
2951,The Highlands,Atlanta,GA,30026,NULL,2/5/2008
2953,James Road,Springfield,IL,62700,NULL,2/7/2008
2955,Larch Mont Road,Boston,MA,02138-7190,NULL,2/9/2008
2957,New Pike Road,Trenton,NJ,8600,NULL,2/11/2008
2959,Pine Place,Albany,NY,12200-2837,NULL,2/13/2008
2961,Race Track Road,Harrisburg,PA,17100,NULL,2/15/2008
2963,Tamarack Road,Salt Lake City,UT,84100,NULL,2/17/2008
2965,Valley Road,Olympia,WA,98507,NULL,2/19/2008
2967,Apple Lane,Juneau,AK,99801,NULL,2/21/2008
2969,Cannery Row,Phoenix,AZ,85011,NULL,2/23/2008
2971,Elm Street,Denver,CO,80201,NULL,2/25/2008
2973,Goshen Road,Tallahassee,FL,32301,NULL,2/27/2008
2975,Island Drive,Honolulu,HI,96800-3017,NULL,2/29/2008
2977,King Street,Baton Rouge,LA,70800,NULL,3/2/2008
2979,Maple Street,Annapolis,MD,21400,NULL,3/4/2008
2981,Oak Drive,Carson City,NV,89701,NULL,3/6/2008
2983,Queen Ann Drive,Salem,OR,97301,NULL,3/8/2008
2985,Stoney Way,Austin,TX,73301,NULL,3/10/2008
2987,University Lane,Richmond,VA,23173-1823,NULL,3/12/2008
2989,Willow Road,Charleston,WV,25300,NULL,3/14/2008
2991,Bowery Estates,Montgomery,AL,36100,NULL,3/16/2008
2993,Dogwood Drive,Sacramento,CA,94203,NULL,3/18/2008
2995,Fir Street,Washington,DC,20510-0001,NULL,3/20/2008
2997,The Highlands,Atlanta,GA,30026,NULL,3/22/2008
2999,James Road,Springfield,IL,62700,NULL,3/24/2008
3001,Larch Mont Road,Boston,MA,02138-7190,NULL,3/26/2008
3003,New Pike Road,Trenton,NJ,8600,NULL,3/28/2008
3005,Pine Place,Albany,NY,12200-2837,NULL,3/30/2008
3007,Race Track Road,Harrisburg,PA,17100,NULL,4/1/2008
3009,Tamarack Road,Salt Lake City,UT,84100,NULL,4/3/2008
3011,Valley Road,Olympia,WA,98507,NULL,4/5/2008
3013,Apple Lane,Juneau,AK,99801,NULL,4/7/2008
3015,Cannery Row,Phoenix,AZ,85011,NULL,4/9/2008
3017,Elm Street,Denver,CO,80201,NULL,4/11/2008
3019,Goshen Road,Tallahassee,FL,32301,NULL,4/13/2008
3021,Island Drive,Honolulu,HI,96800-3017,NULL,4/15/2008
3023,King Street,Baton Rouge,LA,70800,NULL,4/17/2008
3025,Maple Street,Annapolis,MD,21400,NULL,4/19/2008
3027,Oak Drive,Carson City,NV,89701,NULL,4/21/2008
3029,Queen Ann Drive,Salem,OR,97301,NULL,4/23/2008
3031,Stoney Way,Austin,TX,73301,NULL,4/25/2008
3033,University Lane,Richmond,VA,23173-1823,NULL,4/27/2008
3035,Willow Road,Charleston,WV,25300,NULL,4/29/2008
3037,Bowery Estates,Montgomery,AL,36100,NULL,5/1/2008
3039,Dogwood Drive,Sacramento,CA,94203,NULL,5/3/2008
3041,Fir Street,Washington,DC,20510-0001,NULL,5/5/2008
3043,The Highlands,Atlanta,GA,30026,NULL,5/7/2008
3045,James Road,Springfield,IL,62700,NULL,5/9/2008
3047,Larch Mont Road,Boston,MA,02138-7190,NULL,5/11/2008
3049,New Pike Road,Trenton,NJ,8600,NULL,5/13/2008
3051,Pine Place,Albany,NY,12200-2837,NULL,5/15/2008
3053,Race Track Road,Harrisburg,PA,17100,NULL,5/17/2008
3055,Tamarack Road,Salt Lake City,UT,84100,NULL,5/19/2008
3057,Valley Road,Olympia,WA,98507,NULL,5/21/2008
3059,Apple Lane,Juneau,AK,99801,NULL,5/23/2008
3061,Cannery Row,Phoenix,AZ,85011,NULL,5/25/2008
3063,Elm Street,Denver,CO,80201,NULL,5/27/2008
3065,Goshen Road,Tallahassee,FL,32301,NULL,5/29/2008
3067,Island Drive,Honolulu,HI,96800-3017,NULL,5/31/2008
3069,King Street,Baton Rouge,LA,70800,NULL,6/2/2008
3071,Maple Street,Annapolis,MD,21400,NULL,6/4/2008
3073,Oak Drive,Carson City,NV,89701,NULL,6/6/2008
3075,Queen Ann Drive,Salem,OR,97301,NULL,6/8/2008
3077,Stoney Way,Austin,TX,73301,NULL,6/10/2008
3079,University Lane,Richmond,VA,23173-1823,NULL,6/12/2008
3081,Willow Road,Charleston,WV,25300,NULL,6/14/2008
3083,Bowery Estates,Montgomery,AL,36100,NULL,6/16/2008
3085,Dogwood Drive,Sacramento,CA,94203,NULL,6/18/2008
3087,Fir Street,Washington,DC,20510-0001,NULL,6/20/2008
3089,The Highlands,Atlanta,GA,30026,NULL,6/22/2008
3091,James Road,Springfield,IL,62700,NULL,6/24/2008
3093,Larch Mont Road,Boston,MA,02138-7190,NULL,6/26/2008
3095,New Pike Road,Trenton,NJ,8600,NULL,6/28/2008
3097,Pine Place,Albany,NY,12200-2837,NULL,6/30/2008
3099,Race Track Road,Harrisburg,PA,17100,NULL,7/2/2008
3101,Tamarack Road,Salt Lake City,UT,84100,NULL,7/4/2008
3103,Valley Road,Olympia,WA,98507,NULL,7/6/2008
3105,Apple Lane,Juneau,AK,99801,NULL,7/8/2008
3107,Cannery Row,Phoenix,AZ,85011,NULL,7/10/2008
3109,Elm Street,Denver,CO,80201,NULL,7/12/2008
3111,Goshen Road,Tallahassee,FL,32301,NULL,7/14/2008
3113,Island Drive,Honolulu,HI,96800-3017,NULL,7/16/2008
3115,King Street,Baton Rouge,LA,70800,NULL,7/18/2008
3117,Maple Street,Annapolis,MD,21400,NULL,7/20/2008
3119,Oak Drive,Carson City,NV,89701,NULL,7/22/2008
3121,Queen Ann Drive,Salem,OR,97301,NULL,7/24/2008
3123,Stoney Way,Austin,TX,73301,NULL,7/26/2008
3125,University Lane,Richmond,VA,23173-1823,NULL,7/28/2008
3127,Willow Road,Charleston,WV,25300,NULL,7/30/2008
3129,Bowery Estates,Montgomery,AL,36100,NULL,8/1/2008
3131,Dogwood Drive,Sacramento,CA,94203,NULL,8/3/2008
3133,Fir Street,Washington,DC,20510-0001,NULL,8/5/2008
3135,The Highlands,Atlanta,GA,30026,NULL,8/7/2008
3137,James Road,Springfield,IL,62700,NULL,8/9/2008
3139,Larch Mont Road,Boston,MA,02138-7190,NULL,8/11/2008
3141,New Pike Road,Trenton,NJ,8600,NULL,8/13/2008
3143,Pine Place,Albany,NY,12200-2837,NULL,8/15/2008
3145,Race Track Road,Harrisburg,PA,17100,NULL,8/17/2008
3147,Tamarack Road,Salt Lake City,UT,84100,NULL,8/19/2008
3149,Valley Road,Olympia,WA,98507,NULL,8/21/2008
3151,Apple Lane,Juneau,AK,99801,NULL,8/23/2008
3153,Cannery Row,Phoenix,AZ,85011,NULL,8/25/2008
3155,Elm Street,Denver,CO,80201,NULL,8/27/2008
3157,Goshen Road,Tallahassee,FL,32301,NULL,8/29/2008
3159,Island Drive,Honolulu,HI,96800-3017,NULL,8/31/2008
3161,King Street,Baton Rouge,LA,70800,NULL,9/2/2008
3163,Maple Street,Annapolis,MD,21400,NULL,9/4/2008
3165,Oak Drive,Carson City,NV,89701,NULL,9/6/2008
3167,Queen Ann Drive,Salem,OR,97301,NULL,9/8/2008
3169,Stoney Way,Austin,TX,73301,NULL,9/10/2008
3171,University Lane,Richmond,VA,23173-1823,NULL,9/12/2008
3173,Willow Road,Charleston,WV,25300,NULL,9/14/2008
3175,Bowery Estates,Montgomery,AL,36100,NULL,9/16/2008
3177,Dogwood Drive,Sacramento,CA,94203,NULL,9/18/2008
3179,Fir Street,Washington,DC,20510-0001,NULL,9/20/2008
3181,The Highlands,Atlanta,GA,30026,NULL,9/22/2008
3183,James Road,Springfield,IL,62700,NULL,9/24/2008
3185,Larch Mont Road,Boston,MA,02138-7190,NULL,9/26/2008
3187,New Pike Road,Trenton,NJ,8600,NULL,9/28/2008
3189,Pine Place,Albany,NY,12200-2837,NULL,9/30/2008
3191,Race Track Road,Harrisburg,PA,17100,NULL,10/2/2008
3193,Tamarack Road,Salt Lake City,UT,84100,NULL,10/4/2008
3195,Valley Road,Olympia,WA,98507,NULL,10/6/2008
3197,Apple Lane,Juneau,AK,99801,NULL,10/8/2008
3199,Cannery Row,Phoenix,AZ,85011,NULL,10/10/2008
3201,Elm Street,Denver,CO,80201,NULL,10/12/2008
3203,Goshen Road,Tallahassee,FL,32301,NULL,10/14/2008
3205,Island Drive,Honolulu,HI,96800-3017,NULL,10/16/2008
3207,King Street,Baton Rouge,LA,70800,NULL,10/18/2008
3209,Maple Street,Annapolis,MD,21400,NULL,10/20/2008
3211,Oak Drive,Carson City,NV,89701,NULL,10/22/2008
3213,Queen Ann Drive,Salem,OR,97301,NULL,10/24/2008
3215,Stoney Way,Austin,TX,73301,NULL,10/26/2008
3217,University Lane,Richmond,VA,23173-1823,NULL,10/28/2008
3219,Willow Road,Charleston,WV,25300,NULL,10/30/2008
3221,Bowery Estates,Montgomery,AL,36100,NULL,11/1/2008
3223,Dogwood Drive,Sacramento,CA,94203,NULL,11/3/2008
3225,Fir Street,Washington,DC,20510-0001,NULL,11/5/2008
3227,The Highlands,Atlanta,GA,30026,NULL,11/7/2008
3229,James Road,Springfield,IL,62700,NULL,11/9/2008
3231,Larch Mont Road,Boston,MA,02138-7190,NULL,11/11/2008
3233,New Pike Road,Trenton,NJ,8600,NULL,11/13/2008
3235,Pine Place,Albany,NY,12200-2837,NULL,11/15/2008
3237,Race Track Road,Harrisburg,PA,17100,NULL,11/17/2008
3239,Tamarack Road,Salt Lake City,UT,84100,NULL,11/19/2008
3241,Valley Road,Olympia,WA,98507,NULL,11/21/2008
3243,Apple Lane,Juneau,AK,99801,NULL,11/23/2008
3245,Cannery Row,Phoenix,AZ,85011,NULL,11/25/2008
3247,Elm Street,Denver,CO,80201,NULL,11/27/2008
3249,Goshen Road,Tallahassee,FL,32301,NULL,11/29/2008
3251,Island Drive,Honolulu,HI,96800-3017,NULL,12/1/2008
3253,King Street,Baton Rouge,LA,70800,NULL,12/3/2008
3255,Maple Street,Annapolis,MD,21400,NULL,12/5/2008
3257,Oak Drive,Carson City,NV,89701,NULL,12/7/2008
3259,Queen Ann Drive,Salem,OR,97301,NULL,12/9/2008
3261,Stoney Way,Austin,TX,73301,NULL,12/11/2008
3263,University Lane,Richmond,VA,23173-1823,NULL,12/13/2008
3265,Willow Road,Charleston,WV,25300,NULL,12/15/2008
3267,Bowery Estates,Montgomery,AL,36100,NULL,12/17/2008
3269,Dogwood Drive,Sacramento,CA,94203,NULL,12/19/2008
3271,Fir Street,Washington,DC,20510-0001,NULL,12/21/2008
3273,The Highlands,Atlanta,GA,30026,NULL,12/23/2008
3275,James Road,Springfield,IL,62700,NULL,12/25/2008
3277,Larch Mont Road,Boston,MA,02138-7190,NULL,12/27/2008
3279,New Pike Road,Trenton,NJ,8600,NULL,12/29/2008
3281,Pine Place,Albany,NY,12200-2837,NULL,12/31/2008
3283,Race Track Road,Harrisburg,PA,17100,NULL,1/2/2009
3285,Tamarack Road,Salt Lake City,UT,84100,NULL,1/5/2008
3287,Valley Road,Olympia,WA,98507,NULL,1/7/2008
3289,Apple Lane,Juneau,AK,99801,NULL,1/9/2008
3291,Cannery Row,Phoenix,AZ,85011,NULL,1/11/2008
3293,Elm Street,Denver,CO,80201,NULL,1/13/2008
3295,Goshen Road,Tallahassee,FL,32301,NULL,1/15/2008
3297,Island Drive,Honolulu,HI,96800-3017,NULL,1/17/2008
3299,King Street,Baton Rouge,LA,70800,NULL,1/19/2008
3301,Maple Street,Annapolis,MD,21400,NULL,1/21/2008
3303,Oak Drive,Carson City,NV,89701,NULL,1/23/2008
3305,Queen Ann Drive,Salem,OR,97301,NULL,1/25/2008
3307,Stoney Way,Austin,TX,73301,NULL,1/27/2008
3309,University Lane,Richmond,VA,23173-1823,NULL,1/29/2008
3311,Willow Road,Charleston,WV,25300,NULL,1/31/2008
3313,Bowery Estates,Montgomery,AL,36100,NULL,2/2/2008
3315,Dogwood Drive,Sacramento,CA,94203,NULL,2/4/2008
3317,Fir Street,Washington,DC,20510-0001,NULL,2/6/2008
3319,The Highlands,Atlanta,GA,30026,NULL,2/8/2008
3321,James Road,Springfield,IL,62700,NULL,2/10/2008
3323,Larch Mont Road,Boston,MA,02138-7190,NULL,2/12/2008
3325,New Pike Road,Trenton,NJ,8600,NULL,2/14/2008
3327,Pine Place,Albany,NY,12200-2837,NULL,2/16/2008
3329,Race Track Road,Harrisburg,PA,17100,NULL,2/18/2008
3331,Tamarack Road,Salt Lake City,UT,84100,NULL,2/20/2008
3333,Valley Road,Olympia,WA,98507,NULL,2/22/2008
3335,Apple Lane,Juneau,AK,99801,NULL,2/24/2008
3337,Cannery Row,Phoenix,AZ,85011,NULL,2/26/2008
3339,Elm Street,Denver,CO,80201,NULL,2/28/2008
3341,Goshen Road,Tallahassee,FL,32301,NULL,3/1/2008
3343,Island Drive,Honolulu,HI,96800-3017,NULL,3/3/2008
3345,King Street,Baton Rouge,LA,70800,NULL,3/5/2008
3347,Maple Street,Annapolis,MD,21400,NULL,3/7/2008
3349,Oak Drive,Carson City,NV,89701,NULL,3/9/2008
3351,Queen Ann Drive,Salem,OR,97301,NULL,3/11/2008
3353,Stoney Way,Austin,TX,73301,NULL,3/13/2008
3355,University Lane,Richmond,VA,23173-1823,NULL,3/15/2008
3357,Willow Road,Charleston,WV,25300,NULL,3/17/2008
3359,Bowery Estates,Montgomery,AL,36100,NULL,3/19/2008
3361,Dogwood Drive,Sacramento,CA,94203,NULL,3/21/2008
3363,Fir Street,Washington,DC,20510-0001,NULL,3/23/2008
3365,The Highlands,Atlanta,GA,30026,NULL,3/25/2008
3367,James Road,Springfield,IL,62700,NULL,3/27/2008
3369,Larch Mont Road,Boston,MA,02138-7190,NULL,3/29/2008
3371,New Pike Road,Trenton,NJ,8600,NULL,3/31/2008
3373,Pine Place,Albany,NY,12200-2837,NULL,4/2/2008
3375,Race Track Road,Harrisburg,PA,17100,NULL,4/4/2008
3377,Tamarack Road,Salt Lake City,UT,84100,NULL,4/6/2008
3379,Valley Road,Olympia,WA,98507,NULL,4/8/2008
3381,Apple Lane,Juneau,AK,99801,NULL,4/10/2008
3383,Cannery Row,Phoenix,AZ,85011,NULL,4/12/2008
3385,Elm Street,Denver,CO,80201,NULL,4/14/2008
3387,Goshen Road,Tallahassee,FL,32301,NULL,4/16/2008
3389,Island Drive,Honolulu,HI,96800-3017,NULL,4/18/2008
3391,King Street,Baton Rouge,LA,70800,NULL,4/20/2008
3393,Maple Street,Annapolis,MD,21400,NULL,4/22/2008
3395,Oak Drive,Carson City,NV,89701,NULL,4/24/2008
3397,Queen Ann Drive,Salem,OR,97301,NULL,4/26/2008
3399,Stoney Way,Austin,TX,73301,NULL,4/28/2008
3401,University Lane,Richmond,VA,23173-1823,NULL,4/30/2008
3403,Willow Road,Charleston,WV,25300,NULL,5/2/2008
3405,Bowery Estates,Montgomery,AL,36100,NULL,5/4/2008
3407,Dogwood Drive,Sacramento,CA,94203,NULL,5/6/2008
3409,Fir Street,Washington,DC,20510-0001,NULL,5/8/2008
3411,The Highlands,Atlanta,GA,30026,NULL,5/10/2008
3413,James Road,Springfield,IL,62700,NULL,5/12/2008
3415,Larch Mont Road,Boston,MA,02138-7190,NULL,5/14/2008
3417,New Pike Road,Trenton,NJ,8600,NULL,5/16/2008
3419,Pine Place,Albany,NY,12200-2837,NULL,5/18/2008
3421,Race Track Road,Harrisburg,PA,17100,NULL,5/20/2008
3423,Tamarack Road,Salt Lake City,UT,84100,NULL,5/22/2008
3425,Valley Road,Olympia,WA,98507,NULL,5/24/2008
3427,Apple Lane,Juneau,AK,99801,NULL,5/26/2008
3429,Cannery Row,Phoenix,AZ,85011,NULL,5/28/2008
3431,Elm Street,Denver,CO,80201,NULL,5/30/2008
3433,Goshen Road,Tallahassee,FL,32301,NULL,6/1/2008
3435,Island Drive,Honolulu,HI,96800-3017,NULL,6/3/2008
3437,King Street,Baton Rouge,LA,70800,NULL,6/5/2008
3439,Maple Street,Annapolis,MD,21400,NULL,6/7/2008
3441,Oak Drive,Carson City,NV,89701,NULL,6/9/2008
3443,Queen Ann Drive,Salem,OR,97301,NULL,6/11/2008
3445,Stoney Way,Austin,TX,73301,NULL,6/13/2008
3447,University Lane,Richmond,VA,23173-1823,NULL,6/15/2008
3449,Willow Road,Charleston,WV,25300,NULL,6/17/2008
3451,Bowery Estates,Montgomery,AL,36100,NULL,6/19/2008
3453,Dogwood Drive,Sacramento,CA,94203,NULL,6/21/2008
3455,Fir Street,Washington,DC,20510-0001,NULL,6/23/2008
3457,The Highlands,Atlanta,GA,30026,NULL,6/25/2008
3459,James Road,Springfield,IL,62700,NULL,6/27/2008
3461,Larch Mont Road,Boston,MA,02138-7190,NULL,6/29/2008
3463,New Pike Road,Trenton,NJ,8600,NULL,7/1/2008
3465,Pine Place,Albany,NY,12200-2837,NULL,7/3/2008
3467,Race Track Road,Harrisburg,PA,17100,NULL,7/5/2008
3469,Tamarack Road,Salt Lake City,UT,84100,NULL,7/7/2008
3471,Valley Road,Olympia,WA,98507,NULL,7/9/2008
3473,Apple Lane,Juneau,AK,99801,NULL,7/11/2008
3475,Cannery Row,Phoenix,AZ,85011,NULL,7/13/2008
3477,Elm Street,Denver,CO,80201,NULL,7/15/2008
3479,Goshen Road,Tallahassee,FL,32301,NULL,7/17/2008
3481,Island Drive,Honolulu,HI,96800-3017,NULL,7/19/2008
3483,King Street,Baton Rouge,LA,70800,NULL,7/21/2008
3485,Maple Street,Annapolis,MD,21400,NULL,7/23/2008
3487,Oak Drive,Carson City,NV,89701,NULL,7/25/2008
3489,Queen Ann Drive,Salem,OR,97301,NULL,7/27/2008
3491,Stoney Way,Austin,TX,73301,NULL,7/29/2008
3493,University Lane,Richmond,VA,23173-1823,NULL,7/31/2008
3495,Willow Road,Charleston,WV,25300,NULL,8/2/2008
3497,Bowery Estates,Montgomery,AL,36100,NULL,8/4/2008
3499,Dogwood Drive,Sacramento,CA,94203,NULL,8/6/2008
3501,Fir Street,Washington,DC,20510-0001,NULL,8/8/2008
3503,The Highlands,Atlanta,GA,30026,NULL,8/10/2008
3505,James Road,Springfield,IL,62700,NULL,8/12/2008
3507,Larch Mont Road,Boston,MA,02138-7190,NULL,8/14/2008
3509,New Pike Road,Trenton,NJ,8600,NULL,8/16/2008
3511,Pine Place,Albany,NY,12200-2837,NULL,8/18/2008
3513,Race Track Road,Harrisburg,PA,17100,NULL,8/20/2008
3515,Tamarack Road,Salt Lake City,UT,84100,NULL,8/22/2008
3517,Valley Road,Olympia,WA,98507,NULL,8/24/2008
3519,Apple Lane,Juneau,AK,99801,NULL,8/26/2008
3521,Cannery Row,Phoenix,AZ,85011,NULL,8/28/2008
3523,Elm Street,Denver,CO,80201,NULL,8/30/2008
3525,Goshen Road,Tallahassee,FL,32301,NULL,9/1/2008
3527,Island Drive,Honolulu,HI,96800-3017,NULL,9/3/2008
3529,King Street,Baton Rouge,LA,70800,NULL,9/5/2008
3531,Maple Street,Annapolis,MD,21400,NULL,9/7/2008
3533,Oak Drive,Carson City,NV,89701,NULL,9/9/2008
3535,Queen Ann Drive,Salem,OR,97301,NULL,9/11/2008
3537,Stoney Way,Austin,TX,73301,NULL,9/13/2008
3539,University Lane,Richmond,VA,23173-1823,NULL,9/15/2008
3541,Willow Road,Charleston,WV,25300,NULL,9/17/2008
3543,Bowery Estates,Montgomery,AL,36100,NULL,9/19/2008
3545,Dogwood Drive,Sacramento,CA,94203,NULL,9/21/2008
3547,Fir Street,Washington,DC,20510-0001,NULL,9/23/2008
3549,The Highlands,Atlanta,GA,30026,NULL,9/25/2008
3551,James Road,Springfield,IL,62700,NULL,9/27/2008
3553,Larch Mont Road,Boston,MA,02138-7190,NULL,9/29/2008
3555,New Pike Road,Trenton,NJ,8600,NULL,10/1/2008
3557,Pine Place,Albany,NY,12200-2837,NULL,10/3/2008
3559,Race Track Road,Harrisburg,PA,17100,NULL,10/5/2008
3561,Tamarack Road,Salt Lake City,UT,84100,NULL,10/7/2008
3563,Valley Road,Olympia,WA,98507,NULL,10/9/2008
3565,Apple Lane,Juneau,AK,99801,NULL,10/11/2008
3567,Cannery Row,Phoenix,AZ,85011,NULL,10/13/2008
3569,Elm Street,Denver,CO,80201,NULL,10/15/2008
3571,Goshen Road,Tallahassee,FL,32301,NULL,10/17/2008
3573,Island Drive,Honolulu,HI,96800-3017,NULL,10/19/2008
3575,King Street,Baton Rouge,LA,70800,NULL,10/21/2008
3577,Maple Street,Annapolis,MD,21400,NULL,10/23/2008
3579,Oak Drive,Carson City,NV,89701,NULL,10/25/2008
3581,Queen Ann Drive,Salem,OR,97301,NULL,10/27/2008
3583,Stoney Way,Austin,TX,73301,NULL,10/29/2008
3585,University Lane,Richmond,VA,23173-1823,NULL,10/31/2008
3587,Willow Road,Charleston,WV,25300,NULL,11/2/2008
3589,Bowery Estates,Montgomery,AL,36100,NULL,11/4/2008
3591,Dogwood Drive,Sacramento,CA,94203,NULL,11/6/2008
3593,Fir Street,Washington,DC,20510-0001,NULL,11/8/2008
3595,The Highlands,Atlanta,GA,30026,NULL,11/10/2008
3597,James Road,Springfield,IL,62700,NULL,11/12/2008
3599,Larch Mont Road,Boston,MA,02138-7190,NULL,11/14/2008
3601,New Pike Road,Trenton,NJ,8600,NULL,11/16/2008
3603,Pine Place,Albany,NY,12200-2837,NULL,11/18/2008
3605,Race Track Road,Harrisburg,PA,17100,NULL,11/20/2008
3607,Tamarack Road,Salt Lake City,UT,84100,NULL,11/22/2008
3609,Valley Road,Olympia,WA,98507,NULL,11/24/2008
3611,Apple Lane,Juneau,AK,99801,NULL,11/26/2008
3613,Cannery Row,Phoenix,AZ,85011,NULL,11/28/2008
3615,Elm Street,Denver,CO,80201,NULL,11/30/2008
3617,Goshen Road,Tallahassee,FL,32301,NULL,12/2/2008
3619,Island Drive,Honolulu,HI,96800-3017,NULL,12/4/2008
3621,King Street,Baton Rouge,LA,70800,NULL,12/6/2008
3623,Maple Street,Annapolis,MD,21400,NULL,12/8/2008
3625,Oak Drive,Carson City,NV,89701,NULL,12/10/2008
3627,Queen Ann Drive,Salem,OR,97301,NULL,12/12/2008
3629,Stoney Way,Austin,TX,73301,NULL,12/14/2008
3631,University Lane,Richmond,VA,23173-1823,NULL,12/16/2008
3633,Willow Road,Charleston,WV,25300,NULL,12/18/2008
3635,Bowery Estates,Montgomery,AL,36100,NULL,12/20/2008
3637,Dogwood Drive,Sacramento,CA,94203,NULL,12/22/2008
3639,Fir Street,Washington,DC,20510-0001,NULL,12/24/2008
3641,The Highlands,Atlanta,GA,30026,NULL,12/26/2008
3643,James Road,Springfield,IL,62700,NULL,12/28/2008
3645,Larch Mont Road,Boston,MA,02138-7190,NULL,12/30/2008
3647,New Pike Road,Trenton,NJ,8600,NULL,1/1/2009
3649,Pine Place,Albany,NY,12200-2837,NULL,1/3/2009
3651,Race Track Road,Harrisburg,PA,17100,NULL,1/6/2008
3653,Tamarack Road,Salt Lake City,UT,84100,NULL,1/8/2008
3655,Valley Road,Olympia,WA,98507,NULL,1/10/2008
3657,Apple Lane,Juneau,AK,99801,NULL,1/12/2008
3659,Cannery Row,Phoenix,AZ,85011,NULL,1/14/2008
